
Data Report
2020-01-27 17:54:45
Station, 1, Y16462

TIME,WS (m/s),WD (Deg),AT (C),RH (%),BP (mbar),RN (mm),Comp (Deg),GUST (m/s),SIGMA (Deg),BV (V  ),Solar (W/m2),STAT
2019-12-31 15:40:00,00000.8,00073.3,+0026.6,00055.3,00898.3,0000.00,0000094,00002.0,00023.7,0014.85,0000000,00000
2019-12-31 15:45:00,00001.1,00076.9,+0026.8,00054.4,00898.3,0000.00,0000094,00002.0,00023.1,0014.85,0000000,00000
2019-12-31 15:50:00,00001.3,00115.5,+0026.7,00053.4,00898.3,0000.00,0000094,00002.2,00017.8,0014.85,0000000,00000
2019-12-31 15:55:00,00001.5,00117.1,+0026.8,00052.8,00898.3,0000.00,0000094,00002.8,00021.6,0014.85,0000000,00000
2019-12-31 16:00:00,00001.2,00078.0,+0026.9,00052.7,00898.3,0000.00,0000094,00002.6,00027.1,0014.85,0000000,00000
2019-12-31 16:05:00,00001.1,00062.9,+0026.8,00053.0,00898.4,0000.00,0000094,00002.3,00020.4,0014.85,0000000,00000
2019-12-31 16:10:00,00001.5,00086.5,+0026.8,00053.5,00898.4,0000.00,0000094,00002.6,00019.7,0014.85,0000000,00000
2019-12-31 16:15:00,00001.1,00072.6,+0026.6,00053.0,00898.4,0000.00,0000094,00002.1,00016.9,0014.85,0000000,00000
2019-12-31 16:20:00,00001.5,00071.2,+0026.2,00053.2,00898.4,0000.00,0000094,00002.5,00021.2,0014.85,0000000,00000
2019-12-31 16:25:00,00017.8,00156.1,+0026.5,00054.4,00898.4,0000.00,0000094,00022.8,00038.6,0014.85,0000000,00000
2019-12-31 16:30:00,00022.1,00175.3,+0026.6,00054.5,00898.4,0000.00,0000094,00022.6,00001.1,0014.84,0000000,00000
2019-12-31 16:35:00,00022.1,00174.3,+0026.3,00054.8,00898.4,0000.00,0000094,00022.9,00001.4,0014.85,0000000,00000
2019-12-31 16:40:00,00022.1,00149.6,+0026.0,00055.2,00898.4,0000.00,0000094,00022.7,00080.9,0014.84,0000000,00000
2019-12-31 16:45:00,00022.0,00125.1,+0026.1,00055.5,00898.4,0000.00,0000094,00022.6,00000.8,0014.84,0000000,00000
2019-12-31 16:50:00,00022.2,00057.2,+0026.0,00055.4,00898.4,0000.00,0000094,00023.6,00001.0,0014.85,0000000,00000
2019-12-31 16:55:00,00022.4,00036.9,+0025.8,00056.2,00898.5,0000.00,0000094,00023.4,00001.8,0014.85,0000000,00000
2019-12-31 17:00:00,00022.6,00022.1,+0025.5,00057.4,00898.6,0000.00,0000094,00023.7,00001.5,0014.84,0000000,00000
2019-12-31 17:05:00,00022.2,00033.6,+0025.3,00058.0,00898.6,0000.00,0000094,00023.0,00001.1,0014.84,0000000,00000
2019-12-31 17:10:00,00021.7,00030.2,+0025.2,00058.3,00898.7,0000.00,0000094,00022.3,00001.4,0014.84,0000000,00000
2019-12-31 17:15:00,00021.8,00041.8,+0025.1,00058.7,00898.7,0000.00,0000094,00022.6,00001.2,0014.84,0000000,00000
2019-12-31 17:20:00,00022.3,00080.0,+0024.9,00059.2,00898.7,0000.00,0000094,00023.5,00001.2,0014.84,0000000,00000
2019-12-31 17:25:00,00021.8,00166.9,+0024.8,00060.4,00898.8,0000.00,0000094,00022.6,00055.5,0014.84,0000000,00000
2019-12-31 17:30:00,00022.3,00175.5,+0024.6,00060.6,00898.8,0000.00,0000094,00023.2,00001.3,0014.84,0000000,00000
2019-12-31 17:35:00,00022.5,00175.9,+0024.6,00060.6,00898.8,0000.00,0000094,00023.4,00001.2,0014.84,0000000,00000
2019-12-31 17:40:00,00022.1,00112.7,+0024.5,00061.5,00898.8,0000.00,0000094,00022.9,00095.3,0014.84,0000000,00000
2019-12-31 17:45:00,00022.0,00081.0,+0024.3,00062.6,00898.9,0000.00,0000094,00022.7,00001.0,0014.84,0000000,00000
2019-12-31 17:50:00,00022.3,00131.0,+0024.2,00063.0,00898.9,0000.00,0000094,00023.0,00000.9,0014.84,0000000,00000
2019-12-31 17:55:00,00022.3,00099.9,+0024.0,00063.4,00899.0,0000.00,0000094,00023.1,00023.3,0014.84,0000000,00000
2019-12-31 18:00:00,00022.0,00176.8,+0024.0,00063.7,00899.0,0000.00,0000094,00023.1,00001.5,0014.84,0000000,00000
2019-12-31 18:05:00,00022.2,00175.7,+0023.9,00064.4,00899.0,0000.00,0000094,00023.2,00001.8,0014.84,0000000,00000
2019-12-31 18:10:00,00022.5,00175.5,+0023.9,00065.0,00899.0,0000.00,0000094,00023.6,00002.0,0014.84,0000000,00000
2019-12-31 18:15:00,00022.6,00175.5,+0023.8,00065.0,00899.0,0000.00,0000094,00024.4,00002.0,0014.84,0000000,00000
2019-12-31 18:20:00,00022.4,00137.6,+0023.9,00065.0,00899.0,0000.00,0000094,00024.3,00060.1,0014.84,0000000,00000
2019-12-31 18:25:00,00021.3,00108.0,+0023.8,00065.0,00899.1,0000.00,0000094,00022.2,00003.6,0014.84,0000000,00000
2019-12-31 18:30:00,00021.4,00030.5,+0023.8,00065.0,00899.1,0000.00,0000094,00022.5,00001.4,0014.84,0000000,00000
2019-12-31 18:35:00,00021.9,00119.2,+0023.7,00066.5,00899.1,0000.00,0000094,00022.4,00001.2,0014.84,0000000,00000
2019-12-31 18:40:00,00021.9,00078.6,+0023.5,00067.3,00899.2,0000.00,0000094,00022.5,00001.1,0014.84,0000000,00000
2019-12-31 18:45:00,00021.7,00092.2,+0023.4,00067.2,00899.2,0000.00,0000094,00022.7,00001.6,0014.84,0000000,00000
2019-12-31 18:50:00,00022.1,00044.4,+0023.3,00067.9,00899.1,0000.00,0000094,00023.5,00001.4,0014.84,0000000,00000
2019-12-31 18:55:00,00022.0,00088.3,+0023.3,00068.0,00899.2,0000.00,0000094,00023.3,00001.3,0014.84,0000000,00000
2019-12-31 19:00:00,00022.3,00083.7,+0023.3,00068.0,00899.3,0000.00,0000094,00024.2,00001.5,0014.84,0000000,00000
2019-12-31 19:05:00,00022.2,00069.1,+0023.3,00067.3,00899.4,0000.00,0000094,00023.1,00002.1,0014.84,0000000,00000
2019-12-31 19:10:00,00022.3,00072.0,+0023.3,00067.0,00899.5,0000.00,0000094,00024.0,00001.5,0014.84,0000000,00000
2019-12-31 19:15:00,00022.4,00085.4,+0023.2,00067.9,00899.5,0000.00,0000094,00023.5,00001.9,0014.84,0000000,00000
2019-12-31 19:20:00,00022.0,00075.0,+0023.1,00067.5,00899.5,0000.00,0000094,00023.1,00002.5,0014.84,0000000,00000
2019-12-31 19:25:00,00022.2,00158.8,+0023.2,00066.3,00899.5,0000.00,0000094,00023.4,00055.4,0014.84,0000000,00000
2019-12-31 19:30:00,00021.8,00176.3,+0023.1,00067.5,00899.6,0000.00,0000094,00022.7,00000.9,0014.84,0000000,00000
2019-12-31 19:35:00,00021.8,00174.4,+0022.9,00068.0,00899.6,0000.00,0000094,00023.2,00001.6,0014.84,0000000,00000
2019-12-31 19:40:00,00022.0,00174.8,+0022.9,00067.9,00899.8,0000.00,0000094,00023.9,00002.2,0014.84,0000000,00000
2019-12-31 19:45:00,00021.9,00175.1,+0022.8,00068.0,00899.8,0000.00,0000094,00023.0,00001.8,0014.84,0000000,00000
2019-12-31 19:50:00,00022.0,00174.8,+0022.8,00068.0,00899.9,0000.00,0000094,00023.1,00001.7,0014.84,0000000,00000
2019-12-31 19:55:00,00022.3,00174.5,+0022.8,00068.0,00899.9,0000.00,0000094,00023.9,00001.8,0014.84,0000000,00000
2019-12-31 20:00:00,00022.5,00174.3,+0022.8,00067.9,00900.0,0000.00,0000094,00024.2,00002.0,0014.84,0000000,00000
2019-12-31 20:05:00,00022.5,00174.1,+0022.8,00067.9,00900.0,0000.00,0000094,00023.5,00001.8,0014.84,0000000,00000
2019-12-31 20:10:00,00022.8,00173.8,+0022.7,00068.0,00900.0,0000.00,0000094,00025.5,00001.9,0014.84,0000000,00000
2019-12-31 20:15:00,00022.6,00173.3,+0022.7,00068.0,00900.1,0000.00,0000094,00024.3,00002.3,0014.84,0000000,00000
2019-12-31 20:20:00,00022.4,00174.4,+0022.6,00068.0,00900.2,0000.00,0000094,00023.6,00002.2,0014.84,0000000,00000
2019-12-31 20:25:00,00005.9,00128.6,+0022.5,00068.9,00900.1,0000.00,0000094,00023.4,00032.1,0014.84,0000000,00000
2019-12-31 20:30:00,00001.9,00110.8,+0022.5,00069.5,00900.2,0000.00,0000094,00004.2,00018.2,0014.84,0000000,00000
2019-12-31 20:35:00,00002.1,00110.0,+0022.4,00070.0,00900.2,0000.00,0000094,00004.7,00017.0,0014.84,0000000,00000
2019-12-31 20:40:00,00009.9,00096.1,+0022.3,00070.4,00900.3,0000.00,0000094,00022.6,00063.2,0014.84,0000000,00000
2019-12-31 20:45:00,00021.3,00038.0,+0022.3,00071.0,00900.3,0000.00,0000094,00022.9,00003.2,0014.84,0000000,00000
2019-12-31 20:50:00,00021.1,00019.4,+0022.2,00072.1,00900.4,0000.00,0000094,00022.7,00002.6,0014.84,0000000,00000
2019-12-31 20:55:00,00021.1,00013.4,+0022.1,00073.3,00900.4,0000.00,0000094,00022.7,00002.5,0014.84,0000000,00000
2019-12-31 21:00:00,00021.3,00027.2,+0022.0,00074.3,00900.4,0000.00,0000094,00022.7,00002.4,0014.84,0000000,00000
2019-12-31 21:05:00,00021.8,00035.9,+0021.8,00075.6,00900.5,0000.00,0000094,00022.6,00001.9,0014.84,0000000,00000
2019-12-31 21:10:00,00021.8,00021.7,+0021.7,00076.8,00900.6,0000.00,0000094,00024.7,00002.0,0014.84,0000000,00000
2019-12-31 21:15:00,00021.7,00010.6,+0021.6,00077.0,00900.8,0000.00,0000094,00023.0,00002.5,0014.84,0000000,00000
2019-12-31 21:20:00,00021.6,00016.3,+0021.6,00077.8,00900.9,0000.00,0000094,00023.3,00002.2,0014.84,0000000,00000
2019-12-31 21:25:00,00021.5,00141.6,+0021.5,00078.5,00900.9,0000.00,0000094,00022.9,00055.1,0014.84,0000000,00000
2019-12-31 21:30:00,00022.3,00172.6,+0021.3,00079.7,00900.9,0000.00,0000094,00024.9,00002.4,0014.84,0000000,00000
2019-12-31 21:35:00,00021.7,00174.1,+0021.2,00080.1,00901.0,0000.00,0000094,00022.8,00001.4,0014.84,0000000,00000
2019-12-31 21:40:00,00022.1,00173.3,+0021.1,00081.2,00901.0,0000.00,0000094,00024.6,00002.3,0014.84,0000000,00000
2019-12-31 21:45:00,00021.9,00173.6,+0021.0,00082.0,00901.0,0000.00,0000094,00023.5,00002.5,0014.84,0000000,00000
2019-12-31 21:50:00,00021.9,00174.4,+0020.9,00082.6,00901.1,0000.00,0000094,00023.7,00002.2,0014.84,0000000,00000
2019-12-31 21:55:00,00022.0,00173.4,+0020.8,00083.6,00901.1,0000.00,0000094,00024.2,00001.9,0014.84,0000000,00000
2019-12-31 22:00:00,00022.8,00171.6,+0020.7,00084.7,00901.1,0000.00,0000094,00026.0,00003.1,0014.84,0000000,00000
2019-12-31 22:05:00,00022.8,00172.5,+0020.6,00085.9,00901.1,0000.00,0000094,00025.3,00002.3,0014.84,0000000,00000
2019-12-31 22:10:00,00022.1,00173.7,+0020.6,00086.0,00901.1,0000.00,0000094,00024.1,00001.9,0014.84,0000000,00000
2019-12-31 22:15:00,00022.0,00172.0,+0020.5,00086.4,00901.0,0000.00,0000094,00023.6,00002.3,0014.84,0000000,00000
2019-12-31 22:20:00,00022.0,00172.8,+0020.4,00087.0,00901.0,0000.00,0000094,00023.5,00002.1,0014.84,0000000,00000
2019-12-31 22:25:00,00006.3,00112.0,+0020.4,00087.2,00901.0,0000.00,0000094,00022.7,00035.9,0014.84,0000000,00000
2019-12-31 22:30:00,00002.4,00098.2,+0020.3,00087.2,00900.8,0000.00,0000094,00006.0,00020.9,0014.84,0000000,00000
2019-12-31 22:35:00,00002.5,00104.4,+0020.3,00087.8,00900.8,0000.00,0000094,00004.9,00019.7,0014.84,0000000,00000
2019-12-31 22:40:00,00002.6,00104.3,+0020.3,00087.9,00900.7,0000.00,0000094,00006.8,00019.9,0014.84,0000000,00000
2019-12-31 22:45:00,00002.9,00092.7,+0020.3,00088.0,00900.6,0000.00,0000094,00006.7,00018.4,0014.84,0000000,00000
2019-12-31 22:50:00,00002.6,00095.3,+0020.3,00088.0,00900.6,0000.00,0000094,00006.0,00020.3,0014.84,0000000,00000
2019-12-31 22:55:00,00002.2,00100.3,+0020.2,00088.0,00900.5,0000.00,0000094,00004.7,00023.6,0014.84,0000000,00000
2019-12-31 23:00:00,00002.3,00109.9,+0020.2,00088.0,00900.5,0000.00,0000094,00005.2,00023.0,0014.84,0000000,00000
2019-12-31 23:05:00,00002.9,00105.4,+0020.2,00087.1,00900.5,0000.00,0000094,00005.4,00018.9,0014.84,0000000,00000
2019-12-31 23:10:00,00002.8,00100.9,+0020.2,00087.0,00900.4,0000.00,0000094,00006.1,00018.3,0014.84,0000000,00000
2019-12-31 23:15:00,00002.7,00103.2,+0020.2,00087.0,00900.4,0000.00,0000094,00005.2,00019.8,0014.84,0000000,00000
2019-12-31 23:20:00,00002.6,00104.8,+0020.2,00087.3,00900.4,0000.00,0000094,00005.7,00020.8,0014.84,0000000,00000
2019-12-31 23:25:00,00002.2,00094.2,+0020.1,00088.0,00900.3,0000.00,0000094,00004.5,00018.3,0014.84,0000000,00000
2019-12-31 23:30:00,00002.1,00094.3,+0020.1,00088.0,00900.3,0000.00,0000094,00005.1,00022.6,0014.84,0000000,00000
2019-12-31 23:35:00,00002.2,00097.9,+0020.0,00088.0,00900.3,0000.00,0000094,00004.2,00018.0,0014.84,0000000,00000
2019-12-31 23:40:00,00002.3,00109.4,+0020.0,00088.0,00900.3,0000.00,0000094,00005.4,00022.7,0014.84,0000000,00000
2019-12-31 23:45:00,00002.5,00106.6,+0020.0,00088.0,00900.3,0000.00,0000094,00005.4,00017.5,0014.84,0000000,00000
2019-12-31 23:50:00,00001.8,00101.4,+0020.0,00088.0,00900.3,0000.00,0000094,00003.8,00025.4,0014.84,0000000,00000
2019-12-31 23:55:00,00001.8,00099.9,+0019.9,00088.0,00900.2,0000.00,0000094,00004.4,00017.8,0014.84,0000000,00000
2020-01-01 00:00:00,00001.4,00103.0,+0019.9,00088.0,00900.2,0000.00,0000094,00004.7,00027.2,0014.84,0000000,00000
2020-01-01 00:05:00,00002.0,00102.2,+0019.9,00088.0,00900.2,0000.00,0000094,00005.8,00018.1,0014.84,0000000,00000
2020-01-01 00:10:00,00002.0,00098.1,+0019.9,00088.0,00900.1,0000.00,0000094,00004.1,00023.2,0014.84,0000000,00000
2020-01-01 00:15:00,00001.7,00101.4,+0019.8,00088.0,00900.1,0000.00,0000094,00003.4,00021.5,0014.84,0000000,00000
2020-01-01 00:20:00,00001.7,00102.5,+0019.8,00088.8,00900.1,0000.00,0000094,00004.1,00020.9,0014.84,0000000,00000
2020-01-01 00:25:00,00002.2,00099.2,+0019.8,00089.0,00900.1,0000.00,0000094,00012.5,00021.2,0014.84,0000000,00000
2020-01-01 00:30:00,00001.5,00106.9,+0019.7,00089.0,00900.1,0000.00,0000094,00003.9,00026.6,0014.84,0000000,00000
2020-01-01 00:35:00,00001.8,00109.7,+0019.7,00089.0,00900.1,0000.00,0000094,00003.6,00019.4,0014.84,0000000,00000
2020-01-01 00:40:00,00001.8,00105.5,+0019.7,00088.2,00900.1,0000.00,0000094,00004.0,00021.2,0014.84,0000000,00000
2020-01-01 00:45:00,00002.5,00106.0,+0019.7,00089.0,00900.0,0000.00,0000094,00005.1,00017.2,0014.84,0000000,00000
2020-01-01 00:50:00,00001.9,00105.6,+0019.7,00088.8,00900.0,0000.00,0000094,00003.6,00020.9,0014.84,0000000,00000
2020-01-01 00:55:00,00001.7,00103.8,+0019.7,00089.0,00900.0,0000.00,0000094,00003.2,00021.7,0014.84,0000000,00000
2020-01-01 01:00:00,00001.6,00100.7,+0019.7,00089.0,00900.0,0000.00,0000094,00004.4,00021.4,0014.84,0000000,00000
2020-01-01 01:05:00,00001.8,00098.1,+0019.6,00089.0,00899.9,0000.00,0000094,00003.7,00017.4,0014.84,0000000,00000
2020-01-01 01:10:00,00001.6,00110.8,+0019.6,00089.0,00899.9,0000.00,0000094,00003.3,00026.0,0014.84,0000000,00000
2020-01-01 01:15:00,00001.8,00113.7,+0019.6,00089.0,00899.9,0000.00,0000094,00004.0,00023.1,0014.84,0000000,00000
2020-01-01 01:20:00,00002.3,00106.2,+0019.7,00089.0,00899.8,0000.00,0000094,00005.4,00018.2,0014.83,0000000,00000
2020-01-01 01:25:00,00001.7,00107.0,+0019.7,00089.0,00899.8,0000.00,0000094,00013.3,00024.0,0014.83,0000000,00000
2020-01-01 01:30:00,00001.5,00113.7,+0019.7,00089.0,00899.8,0000.00,0000094,00003.3,00015.7,0014.84,0000000,00000
2020-01-01 01:35:00,00001.5,00110.3,+0019.7,00089.0,00899.8,0000.00,0000094,00002.9,00018.6,0014.84,0000000,00000
2020-01-01 01:40:00,00001.4,00113.4,+0019.7,00089.0,00899.7,0000.00,0000094,00003.3,00022.9,0014.84,0000000,00000
2020-01-01 01:45:00,00001.7,00113.6,+0019.7,00089.0,00899.7,0000.00,0000094,00003.3,00023.0,0014.83,0000000,00000
2020-01-01 01:50:00,00001.7,00106.6,+0019.7,00089.0,00899.7,0000.00,0000094,00003.4,00020.2,0014.84,0000000,00000
2020-01-01 01:55:00,00001.5,00098.2,+0019.6,00089.0,00899.6,0000.00,0000094,00003.8,00024.6,0014.83,0000000,00000
2020-01-01 02:00:00,00000.9,00105.5,+0019.6,00089.1,00899.6,0000.00,0000094,00003.2,00023.0,0014.84,0000000,00000
2020-01-01 02:05:00,00000.8,00086.9,+0019.5,00090.0,00899.6,0000.00,0000094,00001.8,00022.7,0014.84,0000000,00000
2020-01-01 02:10:00,00001.1,00088.2,+0019.4,00090.0,00899.6,0000.00,0000094,00003.5,00019.3,0014.84,0000000,00000
2020-01-01 02:15:00,00001.3,00101.0,+0019.4,00090.0,00899.5,0000.00,0000094,00003.9,00027.4,0014.84,0000000,00000
2020-01-01 02:20:00,00002.1,00093.1,+0019.4,00090.0,00899.5,0000.00,0000094,00005.3,00019.0,0014.83,0000000,00000
2020-01-01 02:25:00,00001.9,00080.0,+0019.5,00090.0,00899.5,0000.00,0000094,00014.8,00017.0,0014.84,0000000,00000
2020-01-01 02:30:00,00001.3,00088.5,+0019.4,00090.0,00899.5,0000.00,0000094,00002.3,00018.2,0014.84,0000000,00000
2020-01-01 02:35:00,00001.5,00092.2,+0019.4,00089.9,00899.5,0000.00,0000094,00003.2,00020.8,0014.84,0000000,00000
2020-01-01 02:40:00,00002.3,00089.9,+0019.4,00089.3,00899.4,0000.00,0000094,00005.0,00016.0,0014.83,0000000,00000
2020-01-01 02:45:00,00001.7,00105.1,+0019.4,00089.0,00899.4,0000.00,0000094,00004.5,00025.6,0014.84,0000000,00000
2020-01-01 02:50:00,00002.3,00100.2,+0019.4,00089.0,00899.3,0000.00,0000094,00004.6,00021.9,0014.84,0000000,00000
2020-01-01 02:55:00,00001.8,00092.8,+0019.3,00089.3,00899.3,0000.00,0000094,00004.1,00018.5,0014.84,0000000,00000
2020-01-01 03:00:00,00002.4,00103.6,+0019.3,00089.5,00899.3,0000.00,0000094,00004.9,00021.2,0014.84,0000000,00000
2020-01-01 03:05:00,00002.4,00104.9,+0019.3,00089.2,00899.3,0000.00,0000094,00005.4,00023.8,0014.84,0000000,00000
2020-01-01 03:10:00,00002.1,00105.7,+0019.3,00089.0,00899.3,0000.00,0000094,00004.4,00024.9,0014.84,0000000,00000
2020-01-01 03:15:00,00002.0,00100.3,+0019.3,00089.0,00899.3,0000.00,0000094,00004.3,00017.3,0014.84,0000000,00000
2020-01-01 03:20:00,00001.9,00090.5,+0019.3,00089.4,00899.4,0000.00,0000094,00004.5,00020.8,0014.84,0000000,00000
2020-01-01 03:25:00,00002.0,00098.4,+0019.3,00089.6,00899.3,0000.00,0000094,00005.0,00021.2,0014.84,0000000,00000
2020-01-01 03:30:00,00002.0,00093.5,+0019.3,00089.0,00899.2,0000.00,0000094,00003.9,00023.1,0014.84,0000000,00000
2020-01-01 03:35:00,00002.0,00103.3,+0019.3,00089.0,00899.3,0000.00,0000094,00003.9,00029.6,0014.84,0000000,00000
2020-01-01 03:40:00,00001.8,00097.4,+0019.4,00089.0,00899.2,0000.00,0000094,00003.5,00027.6,0014.84,0000000,00000
2020-01-01 03:45:00,00002.1,00094.0,+0019.3,00089.0,00899.2,0000.00,0000094,00004.0,00017.8,0014.84,0000000,00000
2020-01-01 03:50:00,00001.5,00090.0,+0019.3,00089.0,00899.2,0000.00,0000094,00003.3,00016.0,0014.84,0000000,00000
2020-01-01 03:55:00,00001.6,00095.7,+0019.3,00089.3,00899.3,0000.00,0000094,00003.7,00023.8,0014.84,0000000,00000
2020-01-01 04:00:00,00002.4,00100.9,+0019.3,00089.0,00899.2,0000.00,0000094,00005.3,00017.2,0014.84,0000000,00000
2020-01-01 04:05:00,00002.1,00097.4,+0019.3,00089.0,00899.3,0000.00,0000094,00004.5,00022.4,0014.84,0000000,00000
2020-01-01 04:10:00,00002.6,00100.2,+0019.3,00088.6,00899.3,0000.00,0000094,00004.8,00017.6,0014.84,0000000,00000
2020-01-01 04:15:00,00003.0,00103.1,+0019.3,00088.0,00899.2,0000.00,0000094,00006.7,00013.0,0014.84,0000000,00000
2020-01-01 04:20:00,00002.0,00097.2,+0019.3,00088.2,00899.2,0000.00,0000094,00005.2,00022.8,0014.84,0000000,00000
2020-01-01 04:25:00,00001.9,00104.0,+0019.3,00089.0,00899.2,0000.00,0000094,00004.6,00016.3,0014.84,0000000,00000
2020-01-01 04:30:00,00001.9,00100.9,+0019.3,00089.0,00899.3,0000.00,0000094,00004.4,00018.8,0014.84,0000000,00000
2020-01-01 04:35:00,00001.9,00106.3,+0019.3,00089.0,00899.3,0000.00,0000094,00004.3,00020.3,0014.84,0000000,00000
2020-01-01 04:40:00,00002.5,00107.9,+0019.3,00088.2,00899.3,0000.00,0000094,00005.8,00022.7,0014.84,0000000,00000
2020-01-01 04:45:00,00002.2,00110.1,+0019.3,00088.0,00899.4,0000.00,0000094,00005.7,00023.1,0014.84,0000000,00000
2020-01-01 04:50:00,00002.0,00100.4,+0019.3,00088.0,00899.5,0000.00,0000094,00004.7,00030.4,0014.84,0000000,00000
2020-01-01 04:55:00,00002.5,00100.6,+0019.2,00088.0,00899.4,0000.00,0000094,00005.8,00018.0,0014.84,0000000,00000
2020-01-01 05:00:00,00002.5,00102.2,+0019.2,00088.0,00899.4,0000.00,0000094,00004.9,00021.2,0014.83,0000000,00000
2020-01-01 05:05:00,00002.5,00112.3,+0019.2,00088.0,00899.4,0000.00,0000094,00005.0,00021.6,0014.84,0000000,00000
2020-01-01 05:10:00,00002.1,00103.7,+0019.2,00088.0,00899.4,0000.00,0000094,00005.6,00025.3,0014.84,0000000,00000
2020-01-01 05:15:00,00002.4,00096.8,+0019.2,00088.0,00899.4,0000.00,0000094,00005.0,00016.9,0014.84,0000000,00000
2020-01-01 05:20:00,00001.9,00098.2,+0019.2,00088.8,00899.4,0000.00,0000094,00003.9,00019.8,0014.83,0000000,00000
2020-01-01 05:25:00,00002.1,00106.3,+0019.2,00089.0,00899.4,0000.00,0000094,00004.8,00024.3,0014.84,0000000,00000
2020-01-01 05:30:00,00002.7,00106.7,+0019.2,00089.0,00899.4,0000.00,0000094,00005.1,00015.8,0014.84,0000000,00000
2020-01-01 05:35:00,00002.3,00104.5,+0019.2,00089.0,00899.4,0000.00,0000094,00004.9,00021.5,0014.84,0000000,00000
2020-01-01 05:40:00,00001.8,00098.0,+0019.2,00089.0,00899.5,0000.00,0000094,00003.8,00025.5,0014.84,0000000,00000
2020-01-01 05:45:00,00002.4,00103.2,+0019.2,00089.0,00899.6,0000.00,0000094,00005.1,00017.0,0014.84,0000000,00000
2020-01-01 05:50:00,00002.0,00095.9,+0019.2,00089.0,00899.6,0000.00,0000094,00004.8,00015.7,0014.84,0000000,00000
2020-01-01 05:55:00,00002.2,00102.9,+0019.2,00089.0,00899.7,0000.00,0000094,00004.1,00024.7,0014.84,0000000,00000
2020-01-01 06:00:00,00002.0,00103.8,+0019.2,00089.0,00899.9,0000.00,0000094,00005.3,00019.3,0014.84,0000000,00000
2020-01-01 06:05:00,00001.7,00101.7,+0019.2,00089.0,00899.9,0000.00,0000094,00003.7,00017.4,0014.84,0000000,00000
2020-01-01 06:10:00,00001.6,00099.6,+0019.2,00089.0,00899.8,0000.00,0000094,00004.4,00020.9,0014.84,0000000,00000
2020-01-01 06:15:00,00001.6,00103.3,+0019.2,00089.0,00899.9,0000.00,0000094,00004.7,00023.1,0014.84,0000000,00000
2020-01-01 06:20:00,00001.6,00102.8,+0019.2,00089.0,00900.0,0000.00,0000094,00003.9,00024.1,0014.84,0000000,00000
2020-01-01 06:25:00,00001.8,00083.2,+0019.1,00089.0,00900.0,0000.00,0000094,00004.2,00014.9,0014.84,0000000,00000
2020-01-01 06:30:00,00002.1,00103.7,+0019.1,00089.0,00900.1,0000.00,0000094,00005.1,00021.6,0014.84,0000000,00000
2020-01-01 06:35:00,00001.4,00091.3,+0019.1,00089.0,00900.2,0000.00,0000094,00003.1,00021.8,0014.84,0000000,00000
2020-01-01 06:40:00,00001.5,00094.8,+0019.1,00089.1,00900.3,0000.00,0000094,00004.0,00018.5,0014.84,0000000,00000
2020-01-01 06:45:00,00002.2,00082.8,+0019.0,00089.9,00900.4,0000.00,0000094,00004.4,00018.7,0014.84,0000000,00000
2020-01-01 06:50:00,00001.9,00087.1,+0019.0,00090.0,00900.5,0000.00,0000094,00004.0,00016.8,0014.84,0000000,00000
2020-01-01 06:55:00,00001.7,00086.2,+0018.9,00090.0,00900.6,0000.00,0000094,00003.4,00017.2,0014.84,0000000,00000
2020-01-01 07:00:00,00001.3,00099.5,+0018.9,00090.0,00900.6,0000.00,0000094,00003.2,00017.2,0014.84,0000000,00000
2020-01-01 07:05:00,00002.3,00099.3,+0019.0,00090.0,00900.7,0000.00,0000094,00004.7,00018.8,0014.84,0000000,00000
2020-01-01 07:10:00,00002.6,00109.9,+0019.0,00090.0,00900.7,0000.00,0000094,00005.6,00015.4,0014.84,0000000,00000
2020-01-01 07:15:00,00001.7,00100.3,+0019.1,00090.0,00900.8,0000.00,0000094,00003.4,00023.2,0014.83,0000000,00000
2020-01-01 07:20:00,00002.0,00101.2,+0019.2,00090.0,00900.9,0000.00,0000094,00004.9,00017.8,0014.83,0000000,00000
2020-01-01 07:25:00,00002.6,00107.0,+0019.3,00089.1,00901.0,0000.00,0000094,00005.9,00015.4,0014.84,0000000,00000
2020-01-01 07:30:00,00001.9,00091.0,+0019.3,00089.2,00901.0,0000.00,0000094,00004.3,00015.1,0014.84,0000000,00000
2020-01-01 07:35:00,00001.3,00094.9,+0019.4,00090.0,00901.1,0000.00,0000094,00003.4,00020.5,0014.84,0000000,00000
2020-01-01 07:40:00,00001.7,00088.8,+0019.4,00089.7,00901.2,0000.00,0000094,00004.5,00018.7,0014.84,0000000,00000
2020-01-01 07:45:00,00001.7,00090.3,+0019.7,00088.8,00901.3,0000.00,0000094,00004.7,00022.3,0014.84,0000000,00000
2020-01-01 07:50:00,00001.4,00092.1,+0019.8,00088.0,00901.4,0000.00,0000094,00003.3,00021.6,0014.84,0000000,00000
2020-01-01 07:55:00,00001.9,00087.1,+0019.7,00088.0,00901.5,0000.00,0000094,00003.9,00016.3,0014.84,0000000,00000
2020-01-01 08:00:00,00001.7,00088.9,+0019.5,00088.4,00901.6,0000.00,0000094,00003.6,00021.1,0014.84,0000000,00000
2020-01-01 08:05:00,00001.4,00091.1,+0019.7,00088.2,00901.6,0000.00,0000094,00002.8,00028.9,0014.84,0000000,00000
